rule,ticker,entry,exit,hold_days,return_pct,baseline_pct,excess_pct,max_drawdown_pct
volume_decay,TSSI,2024-05-01,2024-07-01,41,171.6049433590308,30.30993192405275,141.29501143497805,-30.962347124068536
volume_decay,TSSI,2024-05-15,2024-07-01,31,71.87500756699609,15.40573192912463,56.46927563787146,-30.962347124068536
volume_decay,TSSI,2024-05-30,2024-07-01,21,-7.9497928402005975,8.978012459196753,-16.927805299397352,-30.962347124068536
volume_decay,TSSI,2024-08-30,2024-09-17,11,13.778702560924149,0.006584455278656764,13.772118105645493,-4.356440766723901
volume_decay,TSSI,2025-06-03,2025-08-21,55,-0.46235565991521455,26.903561354131444,-27.36591701404666,-52.89389247963108
volume_decay,TSSI,2025-06-17,2025-08-21,45,-30.83983909295992,22.394010736168298,-53.23384982912822,-52.89389247963108
volume_decay,TSSI,2025-07-02,2025-08-21,35,-46.74911625054339,10.451147101671436,-57.20026335221482,-49.93164899544459
volume_decay,TSSI,2026-03-25,2026-05-21,40,-13.118440629556583,45.03328775384766,-58.15172838340425,-37.44880348193242
volume_decay,MOD,2026-02-18,2026-03-02,8,9.640050263586408,1.8399163179924984,7.80013394559391,-3.992394199442495
volume_decay,AAON,2024-11-21,2024-12-12,14,-3.1076561570776984,6.212929771353191,-9.320585928430889,-8.055567652119644
volume_decay,POWL,2024-02-14,2024-04-03,33,-11.910516431768691,10.661055024261271,-22.57157145602996,-27.29432258295613
volume_decay,POWL,2024-02-29,2024-04-03,23,-27.29432258295613,8.239028530438564,-35.533351113394694,-27.29432258295613
volume_decay,BE,2024-11-21,2024-12-24,22,1.6290700958574211,4.002326272848827,-2.373256176991406,-16.648457104390545
volume_decay,BE,2024-12-06,2024-12-24,12,-10.155096040427336,-5.777659478148728,-4.377436562278608,-15.509604042733905
volume_decay,BE,2025-08-07,2025-12-08,85,203.77718269881336,50.39266056889882,153.38452212991456,-36.79145820740036
